TAX_ID,Problems,lat,lon
31150010500000010120000000,Potential Lead Paint,-76.16870795,43.05155927
31150010000000140310000000,Potential Lead Paint Vacant,-76.16870508,43.04348172
31150007900000040030000000,Potential Lead Paint,-76.16870386,43.02080324
31150008700000070040010000,Potential Lead Paint,-76.16870209,43.0312019
31150009200000140370000000,Potential Lead Paint,-76.16869705,43.03331992
31150007900000040040000000,Potential Lead Paint,-76.16869597,43.02069364
31150009700000130080000000,Potential Lead Paint,-76.16869425,43.03985688
31150007900000040050000000,Potential Lead Paint,-76.16868807,43.02058404
31150008200000040560000000,Potential Lead Paint,-76.16868745,43.02284914
31150009200000150130000000,Potential Lead Paint,-76.168682,43.03461014
31150007900000040060000000,Potential Lead Paint,-76.16868018,43.02047444
31150007900000220040000000,Potential Lead Paint,-76.16867399,43.01934237
31150007900000040070000000,Potential Lead Paint,-76.16867229,43.02036484
31150008700000140040000000,Potential Lead Paint,-76.16867142,43.02991074
31150010500000080340000000,Potential Lead Paint,-76.16866912,43.05028398
31150010600000090160020000,Potential Lead Paint,-76.1686687,43.05403113
31150007900000040080000000,Potential Lead Paint,-76.1686644,43.02025524
31150008700000050240000000,Potential Lead Paint Dilapidated Vacant,-76.16866398,43.03194353
31150009700000130200000000,Potential Lead Paint,-76.16866274,43.0394954
31150010500000080130000000,Potential Lead Paint,-76.16865389,43.05062385
31150007900000040100000000,Potential Lead Paint,-76.16864726,43.02001744
31150009200000070190000000,Potential Lead Paint,-76.16863242,43.0385897
31150010500000010320000000,Potential Lead Paint,-76.16863138,43.05117757
31150007400000120230000000,Potential Lead Paint,-76.16862611,43.01153114
31150010700000070110000000,Potential Lead Paint,-76.16862137,43.05630599
31150010600000100170000000,Potential Lead Paint,-76.1686201,43.05233347
31150009200000070090000000,Potential Lead Paint,-76.16861548,43.03895319
31150007400000100090000000,Potential Lead Paint,-76.16860939,43.01349444
31150010000000010020050000,Potential Lead Paint,-76.16860693,43.04587387
31150010700000070020000000,Potential Lead Paint,-76.16860664,43.05666309
31150009200000080040000000,Potential Lead Paint,-76.16860385,43.03779196
31150009700000160380000000,Potential Lead Paint,-76.16860152,43.04040562
31150009200000120300000000,Potential Lead Paint,-76.16860004,43.03508087
31150007400000120100000000,Potential Lead Paint,-76.16859757,43.0120324
31150009700000010750000000,Potential Lead Paint Dilapidated Vacant,-76.16859642,43.04227673
31150009700000040710000000,Potential Lead Paint,-76.16859368,43.04136955
31150007400000080120000000,Potential Lead Paint,-76.16859186,43.01397072
31150007400000030090000000,Potential Lead Paint,-76.16858866,43.01477566
31150010000000140230000000,Potential Lead Paint,-76.16857614,43.04396447
31150009200000150200000000,Potential Lead Paint,-76.16857378,43.03434954
31150010500000010130000000,Potential Lead Paint,-76.16857245,43.05155552
31150008700000070230000000,Potential Lead Paint,-76.16856713,43.03064102
31150010000000140320000000,Potential Lead Paint,-76.16856554,43.04349347
31150010000000140240000000,Potential Lead Paint,-76.1685567,43.04387816
31150007400000030040000000,Potential Lead Paint,-76.16855004,43.0153396
31150008200000040550000000,Potential Lead Paint,-76.16854733,43.02285333
31150007400000030050000000,Potential Lead Paint,-76.16854149,43.01523003
31150010000000140250000000,Potential Lead Paint,-76.16853879,43.04377988
31150009200000120100010000,Potential Lead Paint,-76.16853806,43.03546555
31150008700000050050000000,Potential Lead Paint,-76.16853777,43.03258088
31150009200000150140000000,Potential Lead Paint,-76.16853497,43.03454851
31150007400000030060000000,Potential Lead Paint,-76.16853294,43.01512046
31150010000000120010010000,Potential Lead Paint,-76.16853106,43.04511506
31150007400000030070000000,Potential Lead Paint,-76.16852438,43.01501088
31150009700000040150000000,Potential Lead Paint,-76.16852187,43.04173584
31150007400000120220000000,Potential Lead Paint,-76.16851458,43.01160326
31150009200000140360000000,Potential Lead Paint,-76.16851214,43.03332656
31150007400000080090000000,Potential Lead Paint,-76.16850888,43.014283
31150009700000160370000000,Potential Lead Paint,-76.16850819,43.04040999
31150009700000130090000000,Potential Lead Paint Dilapidated Vacant,-76.1685076,43.03986564
31150009700000010200000000,Dilapidated Vacant,-76.16850476,43.04264395
31150010600000100040010000,Potential Lead Paint,-76.16850252,43.05293144
31150010000000140380010000,Potential Lead Paint,-76.16849321,43.04318888
31150010600000010060000000,Potential Lead Paint,-76.16848636,43.05515802
31150007400000030030000000,Potential Lead Paint,-76.1684863,43.01557864
31150007900000040090000000,Potential Lead Paint,-76.16848339,43.02002657
31150010500000080330000000,Potential Lead Paint,-76.16848215,43.05027989
31150009200000110360000000,Potential Lead Paint Dilapidated Vacant,-76.16847869,43.03605082
31150008700000050230000000,Potential Lead Paint,-76.16847702,43.03194751
31150009700000130190000000,Potential Lead Paint,-76.1684761,43.03950415
31150009700000010740000000,Potential Lead Paint,-76.16847323,43.04228251
31150009200000080050000000,Potential Lead Paint,-76.16847218,43.03788939
31150010500000080140000000,Potential Lead Paint,-76.16846692,43.05061978
31150008700000140050000000,Potential Lead Paint,-76.16846597,43.02991814
31150009200000070180000000,Potential Lead Paint,-76.16846081,43.03865231
31150009200000070100000000,Potential Lead Paint Dilapidated Vacant,-76.16846057,43.03896046
31150010500000010310000000,Potential Lead Paint,-76.16844444,43.05117239
31150008700000140070000000,Potential Lead Paint,-76.16844314,43.02960717
31150010600000100160000000,Potential Lead Paint,-76.16843317,43.05232824
31150008700000140080000000,Potential Lead Paint,-76.16843228,43.02945921
31150008700000140090000000,Potential Lead Paint,-76.16842209,43.02931192
31150007400000120110000000,Potential Lead Paint,-76.16841985,43.01214452
31150008700000140100000000,Potential Lead Paint,-76.16840985,43.02915371
31150008200000040540000000,Potential Lead Paint,-76.16840721,43.02285752
31150008700000070060000000,Potential Lead Paint,-76.16840114,43.03092985
31150008700000140110000000,Potential Lead Paint,-76.16839738,43.02898384
31150007900000220050000000,Potential Lead Paint Dilapidated Vacant,-76.16839528,43.0193727
31150010000000140330000000,Potential Lead Paint,-76.16839119,43.04361638
31150009200000080240000000,Potential Lead Paint,-76.16838502,43.03743946
31150008700000140120000000,Potential Lead Paint,-76.16838491,43.02881397
31150010500000010140000000,Potential Lead Paint,-76.16838305,43.05155029
31150009200000140130000000,Potential Lead Paint,-76.16838173,43.03378513
31150009200000150150000000,Potential Lead Paint,-76.16837528,43.03448438
31150008700000140130000000,Potential Lead Paint,-76.16837244,43.0286441
31150009700000160360000000,Potential Lead Paint,-76.16836821,43.04041656
31150007400000080110000000,Potential Lead Paint,-76.16836806,43.01398209
31150007400000100100000000,Potential Lead Paint,-76.16836072,43.01350708
31150008700000140140000000,Potential Lead Paint,-76.16835997,43.02847423
31150007400000080100000000,Potential Lead Paint,-76.16835968,43.01429058
31150008700000140150000000,Potential Lead Paint,-76.1683475,43.02830436
31150009200000140350000000,Potential Lead Paint,-76.16834684,43.0333325
31150007400000030080000000,Potential Lead Paint Vacant,-76.16834221,43.0147871
31150008700000140160000000,Potential Lead Paint,-76.16833503,43.02813449
31150009200000150190010000,Potential Lead Paint,-76.16832476,43.03432237
31150009700000130100000000,Potential Lead Paint,-76.16832096,43.03987439
31150010000000140340000000,Potential Lead Paint,-76.16831944,43.04346973
31150009700000040690000000,Potential Lead Paint Dilapidated Vacant,-76.16831688,43.04138254
31150009200000110350000000,Vacant,-76.1683146,43.03598793
31150010600000090140000000,Potential Lead Paint,-76.16830984,43.05445413
31150010600000090130000000,Potential Lead Paint,-76.16830627,43.05454738
31150008700000050060000000,Potential Lead Paint,-76.16830616,43.0325892
31150010600000090120000000,Potential Lead Paint,-76.16830302,43.0546416
31150010000000120020010000,Potential Lead Paint,-76.16830096,43.04510989
31150009700000130180000000,Potential Lead Paint,-76.16829619,43.03951943
31150008700000140170000000,Potential Lead Paint,-76.16828951,43.02797732
31150008700000050220000000,Potential Lead Paint,-76.16828945,43.03195561
31150010500000080150000000,Potential Lead Paint Vacant,-76.16827994,43.05061571
31150009200000120270000000,Potential Lead Paint,-76.16827182,43.03495512
31150008200000040530000000,Potential Lead Paint,-76.16826708,43.02286171
31150010700000070100000000,Potential Lead Paint,-76.16826094,43.0561824
31150008700000140060000000,Potential Lead Paint,-76.16826052,43.02992553
31150010500000010300000000,Potential Lead Paint,-76.16825751,43.05116721
31150010600000090150000000,Potential Lead Paint,-76.16825428,43.05436078
31150009200000070160020000,Potential Lead Paint,-76.16825371,43.03887311
31150009200000080230000000,Potential Lead Paint Dilapidated Vacant,-76.16825335,43.03753688
31150010700000070090000000,Potential Lead Paint,-76.16825194,43.05630583
31150010700000070080000000,Potential Lead Paint,-76.16824744,43.05640693
31150009700000160260000000,Potential Lead Paint Dilapidated Vacant,-76.16824724,43.04081329
31150010700000070070000000,Potential Lead Paint,-76.16824339,43.05649788
31150009200000140140000000,Potential Lead Paint,-76.16824164,43.03379017
31150010700000070060000000,Potential Lead Paint,-76.16823934,43.05658883
31150010700000050020000000,Potential Lead Paint,-76.16823872,43.05768054
31150008700000070070000000,Potential Lead Paint,-76.16823515,43.03121869
31150010600000100150000000,Potential Lead Paint,-76.16823441,43.05232268
31150007900000220670000000,Potential Lead Paint,-76.16822333,43.01610087
31150007900000220060000000,Potential Lead Paint,-76.16821465,43.01940526
31150009700000040170000000,Potential Lead Paint,-76.16821389,43.04175029
31150009200000080070000000,Potential Lead Paint,-76.16820884,43.03808424
31150009200000080070000000,Potential Lead Paint,-76.16820884,43.03808424
31150009200000150160000000,Potential Lead Paint,-76.16820784,43.03445593
31150009200000140340000000,Potential Lead Paint,-76.16820301,43.03333766
31150008700000070210000000,Potential Lead Paint,-76.16819358,43.03065446
31150009700000160350000000,Potential Lead Paint,-76.16818157,43.04042531
31150009200000090270000000,Potential Lead Paint Vacant,-76.16817824,43.03695296
31150009700000040680000000,Potential Lead Paint,-76.16817447,43.04138922
31150010000000150010000000,Potential Lead Paint,-76.16816038,43.04415192
31150010500000010150000000,Potential Lead Paint,-76.16815319,43.05154393
31150009700000130170000000,Potential Lead Paint,-76.16814545,43.0394303
31150009200000110340000000,Potential Lead Paint,-76.16813464,43.03592359
31150009200000120260000000,Potential Lead Paint,-76.16813422,43.03490287
31150010700000070040000000,Potential Lead Paint,-76.16813304,43.05676332
31150010700000070050000000,Potential Lead Paint,-76.16813292,43.05666667
31150009200000120110020000,Potential Lead Paint,-76.16812909,43.03530907
31150008200000040520000000,Potential Lead Paint,-76.16812696,43.0228659
31150009200000080220000000,Potential Lead Paint,-76.16812168,43.03763431
31150010500000080310000000,Potential Lead Paint,-76.16810821,43.0502717
31150007900000020240000000,Potential Lead Paint,-76.16810725,43.02250238
31150008700000050210000000,Potential Lead Paint,-76.16810267,43.03196232
31150007900000020230000000,Potential Lead Paint,-76.16809936,43.02239278
31150007900000050140000000,Potential Lead Paint,-76.1680955,43.02004795
31150010500000080160000000,Potential Lead Paint,-76.16809297,43.05061164
31150009200000140150000000,Potential Lead Paint,-76.16809221,43.03379555
31150007900000020220000000,Potential Lead Paint,-76.16809147,43.02228318
31150009200000110040000000,Potential Lead Paint,-76.1680912,43.03630143
31150007900000020210000000,Potential Lead Paint,-76.16808358,43.02217358
31150007900000220070000000,Potential Lead Paint,-76.16807759,43.01941992
31150009200000080080000000,Potential Lead Paint Dilapidated Vacant,-76.16807717,43.03818167
31150007900000020200000000,Potential Lead Paint,-76.16807568,43.02206398
31150008700000050070000000,Potential Lead Paint,-76.16807456,43.03259752
31150010500000010290000000,Potential Lead Paint,-76.16807058,43.05116203
31150007900000020190000000,Potential Lead Paint,-76.16806779,43.02195438
31150007900000020180000000,Potential Lead Paint,-76.1680599,43.02184478
31150009200000140330000000,Potential Lead Paint,-76.16805605,43.03331369
31150010500000090120000000,Potential Lead Paint,-76.16805487,43.0486231
31150009700000130110000000,Potential Lead Paint Dilapidated Vacant,-76.16805352,43.04003127
31150007900000020170000000,Potential Lead Paint,-76.16805201,43.02173518
31150008700000070080000000,Potential Lead Paint,-76.16804838,43.0312254
31150009700000010240000000,Potential Lead Paint,-76.16804649,43.04266545
31150009700000130120000000,Potential Lead Paint Dilapidated Vacant,-76.16804589,43.03994365
31150007900000020160000000,Potential Lead Paint,-76.16804412,43.02162558
31150007900000020150000000,Potential Lead Paint,-76.16803623,43.02151598
31150007900000020140000000,Potential Lead Paint,-76.16802833,43.02140638
31150009200000070150000000,Potential Lead Paint,-76.16802574,43.03886304
31150010600000100140000000,Potential Lead Paint,-76.1680236,43.05240732
31150007900000020130000000,Potential Lead Paint,-76.16802044,43.02129678
31150010000000120240010000,Potential Lead Paint,-76.16802041,43.04474876
31150007400000040010000000,Potential Lead Paint,-76.16801597,43.0155984
31150009200000110330000000,Potential Lead Paint,-76.16800702,43.03587467
31150008700000070200000000,Potential Lead Paint,-76.16800681,43.03066118
31150007900000050220000000,Potential Lead Paint,-76.16800269,43.02105018
31150009700000160330010000,Potential Lead Paint,-76.16799492,43.04043406
31150007900000050210000000,Potential Lead Paint,-76.16799479,43.02094058
31150009200000080210000000,Potential Lead Paint,-76.16799001,43.03773173
31150009200000150170000000,Potential Lead Paint Dilapidated Vacant,-76.16798824,43.03434478
31150007900000050200000000,Potential Lead Paint,-76.1679869,43.02083098
31150008200000040510000000,Potential Lead Paint,-76.16798684,43.02287008
31150007900000050190000000,Potential Lead Paint,-76.16797901,43.02072138
31150010600000100050000000,Potential Lead Paint,-76.16797889,43.0530071
31150007900000050180000000,Potential Lead Paint,-76.16797112,43.02061178
31150009200000120250000000,Potential Lead Paint,-76.16797066,43.03483921
31150010000000150270000000,Potential Lead Paint,-76.16796737,43.04386871
31150007900000050170000000,Potential Lead Paint,-76.16796323,43.02050218
31150010500000010160000000,Potential Lead Paint,-76.16796066,43.05153861
31150010000000150280000000,Potential Lead Paint,-76.16795571,43.04398723
31150007900000050160000000,Potential Lead Paint,-76.16795534,43.02039258
31150010000000150260000000,Potential Lead Paint,-76.16795429,43.04369892
31150007400000090010000000,Potential Lead Paint,-76.16794938,43.01431142
31150007900000050150000000,Potential Lead Paint,-76.16794745,43.02028298
31150009700000130160000000,Potential Lead Paint,-76.16794574,43.03943967
31150009200000080090000000,Potential Lead Paint,-76.16794549,43.03827909
31150007900000220080000000,Potential Lead Paint,-76.16794053,43.01943458
31150009200000140160000000,Potential Lead Paint,-76.16793905,43.03380106
31150009700000010730000000,Potential Lead Paint,-76.16793867,43.04230759
31150007900000220660000000,Potential Lead Paint,-76.16793216,43.01611311
31150007900000050130000000,Potential Lead Paint,-76.16793141,43.02005699
31150010500000080300000000,Potential Lead Paint,-76.16792123,43.0502676
31150007400000090180000000,Potential Lead Paint,-76.16792046,43.01400484
31150009700000040660000000,Potential Lead Paint,-76.16791783,43.04140126
31150008700000050200000000,Potential Lead Paint,-76.16791589,43.03196904
31150007400000040130000000,Potential Lead Paint,-76.16791314,43.01480702
31150009200000140320000000,Potential Lead Paint Dilapidated Vacant,-76.16791208,43.03334811
31150010500000080170000000,Potential Lead Paint Vacant,-76.16790599,43.05060757
31150009700000010250000000,Potential Lead Paint,-76.16790116,43.04267227
31150009200000110050000000,Potential Lead Paint,-76.16786983,43.03622118
31150008700000070090000000,Potential Lead Paint,-76.1678616,43.03123212
31150009200000090010000000,Potential Lead Paint,-76.16785927,43.03705687
31150009200000080200000000,Potential Lead Paint Dilapidated Vacant,-76.16785834,43.03782916
31150009200000080200000000,Potential Lead Paint Dilapidated Vacant,-76.16785834,43.03782916
31150009200000110320000000,Potential Lead Paint,-76.16785619,43.03581685
31150007400000120170000000,Potential Lead Paint,-76.1678492,43.01200725
31150008200000040500000000,Potential Lead Paint,-76.16784671,43.02287427
31150010000000120220010000,Potential Lead Paint,-76.16784465,43.04479164
31150008700000050080000000,Potential Lead Paint,-76.16784295,43.03260584
31150007400000100110000000,Potential Lead Paint,-76.16783852,43.01353361
31150009200000120240000000,Potential Lead Paint,-76.16783421,43.03478746
31150007400000040170000000,Potential Lead Paint,-76.16783334,43.01536972
31150010000000230010000000,Potential Lead Paint,-76.16782981,43.04336422
31150007400000040160000000,Potential Lead Paint,-76.16782479,43.01526015
31150008700000070190000000,Potential Lead Paint,-76.16782004,43.0306679
31150007400000040150000000,Potential Lead Paint,-76.16781624,43.01515057
31150009200000080100000000,Potential Lead Paint,-76.16781382,43.03837651
31150010600000100130000000,Potential Lead Paint,-76.16780963,43.05242322
31150008700000150010000000,Potential Lead Paint,-76.16780853,43.02994179
31150007400000040140000000,Potential Lead Paint,-76.16780769,43.015041
31150007900000220090000000,Potential Lead Paint,-76.16780348,43.01944924
31150010000000010020040000,Potential Lead Paint,-76.16778701,43.04607416
31150009200000140170000000,Potential Lead Paint,-76.16778409,43.03381433
31150010500000010170000000,Potential Lead Paint,-76.16777373,43.05153345
31150007900000020010000000,Potential Lead Paint,-76.16776888,43.02240557
31150007900000050120000000,Potential Lead Paint,-76.1677673,43.02006603
31150009200000140310000000,Potential Lead Paint,-76.16775627,43.0333537
31150009200000120150010000,Potential Lead Paint,-76.16774111,43.03516019
31150010500000080290000000,Potential Lead Paint,-76.16773426,43.05026351
31150010000000150240000000,Potential Lead Paint,-76.16773403,43.04378593
31150010000000150240000000,Potential Lead Paint,-76.16773403,43.04378593
31150008700000050190000000,Potential Lead Paint,-76.16772911,43.03197575
31150009200000090020000000,Potential Lead Paint,-76.16772761,43.03715425
31150010600000100060000000,Potential Lead Paint,-76.167727,43.05299243
31150009200000080190000000,Vacant,-76.16772666,43.03792658
31150007400000090020000000,Potential Lead Paint,-76.16772558,43.01432279
31150009200000120230000000,Potential Lead Paint,-76.1677248,43.03474553
31150009700000040210010000,Potential Lead Paint,-76.16772114,43.04177342
31150009700000010260000000,Potential Lead Paint,-76.16772011,43.04268077
31150010500000080180000000,Potential Lead Paint,-76.16771901,43.05060349
31150010600000080070000000,Potential Lead Paint,-76.16771645,43.05442826
31150009200000110310000000,Potential Lead Paint Dilapidated Vacant,-76.16771033,43.03576094
31150010000000230020000000,Potential Lead Paint,-76.16771018,43.04339203
31150007400000100190000000,Potential Lead Paint Vacant,-76.16770941,43.01295626
31150010600000080010000000,Potential Lead Paint,-76.16770859,43.05467277
31150009700000040650000000,Potential Lead Paint,-76.16770225,43.04141138
31150010500000010270000000,Potential Lead Paint,-76.16769672,43.05115167
31150007400000090170000000,Potential Lead Paint,-76.16769666,43.01401621
31150007900000220650000000,Potential Lead Paint,-76.16768429,43.01612352
31150009200000080110000000,Potential Lead Paint,-76.16768215,43.03847394
31150008700000070100000000,Potential Lead Paint,-76.16767483,43.03123883
31150007400000040120000000,Potential Lead Paint,-76.16766687,43.01481845
31150007900000220100000000,Potential Lead Paint,-76.16766642,43.0194639
31150009200000140180000000,Potential Lead Paint,-76.16764623,43.03388845
31150008700000150230000000,Potential Lead Paint Vacant,-76.1676423,43.02964147
31150008700000070180000000,Potential Lead Paint,-76.16763326,43.03067461
31150008700000150220000000,Potential Lead Paint,-76.16763174,43.02949763
31150010000000230470010000,Potential Lead Paint,-76.16763022,43.04318401
31150008700000050090000000,Potential Lead Paint Dilapidated Vacant,-76.16761942,43.03272375
31150010000000150230000000,Potential Lead Paint,-76.16761189,43.04380341
31150010000000150230000000,Potential Lead Paint,-76.16761189,43.04380341
31150008700000150140000000,Potential Lead Paint,-76.16760583,43.02806499
31150007900000050110000000,Potential Lead Paint,-76.16760321,43.02007507
31150007900000020020000000,Potential Lead Paint,-76.16760084,43.02241207
31150009200000110060000000,Potential Lead Paint Dilapidated Vacant,-76.16759471,43.03611568
31150010700000050010000000,Potential Lead Paint,-76.16759154,43.05726385
31150010000000230030000000,Potential Lead Paint,-76.16758701,43.043398
31150010500000010180000000,Potential Lead Paint,-76.16758679,43.05152828
31150007900000020040000000,Potential Lead Paint,-76.16758506,43.02219287
31150009200000140300000000,Potential Lead Paint,-76.16758484,43.03332204
31150008700000150200000000,Potential Lead Paint,-76.16758478,43.02918574
31150007900000020050000000,Potential Lead Paint,-76.16757716,43.02208327
31150008700000150020000000,Potential Lead Paint,-76.16757694,43.02995013
31150008700000150190000000,Potential Lead Paint,-76.16757231,43.02901587
31150007900000020060000000,Potential Lead Paint,-76.16756927,43.02197367
31150007900000020060000000,Potential Lead Paint,-76.16756927,43.02197367
31150007900000020060000000,Potential Lead Paint,-76.16756927,43.02197367
31150007900000020060000000,Potential Lead Paint,-76.16756927,43.02197367
31150009700000010270000000,Potential Lead Paint,-76.16756247,43.04268817
31150007900000020070000000,Potential Lead Paint,-76.16756138,43.02186407
31150008700000150180000000,Potential Lead Paint,-76.16755984,43.028846
31150008200000040480010000,Potential Lead Paint,-76.16755486,43.02293791
31150007900000020080000000,Potential Lead Paint,-76.16755349,43.02175447
31150009200000080120000000,Potential Lead Paint,-76.16755047,43.03857136
31150010500000080280000000,Potential Lead Paint,-76.16754729,43.05025941
31150007900000020090000000,Potential Lead Paint,-76.1675456,43.02164487
31150008200000040490000000,Potential Lead Paint,-76.16754153,43.02277156
31150007400000100120000000,Potential Lead Paint,-76.16754012,43.01354877
31150008700000050180000000,Potential Lead Paint,-76.16753973,43.03197869
31150007400000090030000000,Potential Lead Paint,-76.16753908,43.01433227
31150007900000020100000000,Potential Lead Paint,-76.16753771,43.02153527
31150009700000040220000000,Potential Lead Paint,-76.16753636,43.04178209
31150010500000080190000000,Potential Lead Paint,-76.16753204,43.05059942
31150007900000020110000000,Potential Lead Paint,-76.16752982,43.02142567
31150007900000220110000000,Potential Lead Paint,-76.16752922,43.01947789
31150007400000040030000000,Potential Lead Paint,-76.16752324,43.0156191
31150007900000020120000000,Potential Lead Paint,-76.16752193,43.02131607
31150009700000120010000000,Potential Lead Paint,-76.16751728,43.03994232
31150008700000150170000000,Potential Lead Paint,-76.16751003,43.02867758
31150010500000010260000000,Potential Lead Paint,-76.16750979,43.05114649
31150007900000050010000000,Potential Lead Paint,-76.16750417,43.02106947
31150009200000110290000000,Potential Lead Paint,-76.16749761,43.03563142
31150008700000150160000000,Potential Lead Paint,-76.16749756,43.02850771
31150007900000050020000000,Potential Lead Paint,-76.16749628,43.02095987
31150010000000150220000000,Potential Lead Paint Dilapidated Vacant,-76.16749256,43.04382576
31150007900000050030000000,Potential Lead Paint,-76.16748839,43.02085027
31150009700000040640000000,Potential Lead Paint,-76.16748667,43.04142149
31150008700000150150000000,Potential Lead Paint,-76.1674851,43.02833784
31150008700000070110000000,Potential Lead Paint,-76.1674827,43.03131225
31150009200000140190000000,Potential Lead Paint,-76.16748085,43.03401017
31150007900000050040000000,Potential Lead Paint,-76.1674805,43.02074067
31150007900000050050000000,Potential Lead Paint,-76.16747261,43.02063107
31150007900000050060000000,Potential Lead Paint,-76.16746472,43.02052147
31150010000000120090000000,Potential Lead Paint,-76.16746123,43.04548237
31150007900000050070000000,Potential Lead Paint,-76.16745683,43.02041187
31150007900000050080000000,Potential Lead Paint,-76.16744894,43.02030227
31150008700000070170000000,Potential Lead Paint,-76.16744236,43.03062525
31150007900000050100000000,Potential Lead Paint,-76.16743913,43.02008411
31150010700000060040000000,Potential Lead Paint,-76.16743789,43.05660512
31150009700000010280000000,Potential Lead Paint Dilapidated Vacant,-76.16743562,43.04269412
31150007900000020030000000,Potential Lead Paint,-76.1674328,43.02241857
31150010000000150060000000,Potential Lead Paint,-76.16742859,43.04427273
31150010000000120100000000,Potential Lead Paint,-76.16742231,43.04539633
31150010000000120190000000,Potential Lead Paint,-76.16740369,43.04477989
31150009700000120160000000,Potential Lead Paint Vacant,-76.16739948,43.03973815
31150007900000220120000000,Potential Lead Paint,-76.16739692,43.01950551
31150010500000010190000000,Potential Lead Paint,-76.16738113,43.05152259
31150009200000120210000000,Potential Lead Paint,-76.16737988,43.03470279
31150010000000150210000000,Potential Lead Paint,-76.16737543,43.04385434
31150010500000080270000000,Potential Lead Paint,-76.16736031,43.05025532
31150007400000040040000000,Potential Lead Paint,-76.16735899,43.015626
31150008700000150030000000,Potential Lead Paint,-76.16735477,43.02987796
31150007400000120150000000,Potential Lead Paint Vacant,-76.16735333,43.01225363
31150007400000120150000000,Potential Lead Paint Vacant,-76.16735333,43.01225363
31150009200000110070000000,Potential Lead Paint,-76.16734918,43.0360002
31150007900000220640000000,Potential Lead Paint,-76.16734855,43.01614926
31150009200000110280000000,Potential Lead Paint,-76.16734754,43.03557389
31150010500000080200000000,Potential Lead Paint,-76.16734506,43.05059535
31150010000000120120000000,Potential Lead Paint,-76.16734447,43.04522426
31150009700000040630000000,Potential Lead Paint,-76.16734295,43.04142824
31150007400000040060000000,Potential Lead Paint,-76.16734063,43.01539042
31150010000000120130000000,Potential Lead Paint,-76.16733764,43.04512697
31150007400000040070000000,Potential Lead Paint,-76.16733208,43.01528085
31150010000000120140000000,Potential Lead Paint,-76.16732522,43.04503787
31150010500000010250000000,Potential Lead Paint,-76.16732286,43.05114131
31150010700000060020000000,Potential Lead Paint,-76.16731967,43.05629668
31150009200000140270000000,Potential Lead Paint,-76.16731841,43.03352828
31150007400000100130000000,Potential Lead Paint,-76.16731632,43.01356014
31150009700000010290000000,Potential Lead Paint Vacant,-76.16731243,43.0426999
31150007400000040090000000,Potential Lead Paint,-76.16731185,43.01505975
31150009200000140200000000,Potential Lead Paint,-76.16730981,43.03407782
31150007400000040100000000,Potential Lead Paint,-76.16730655,43.01491561
31150010000000150070000000,Potential Lead Paint,-76.16730614,43.04430261
31150008700000150130000000,Potential Lead Paint,-76.16730047,43.02808703
31150010600000020010010000,Potential Lead Paint,-76.16729081,43.05520749
31150007400000040110000000,Potential Lead Paint,-76.16729039,43.01474645
31150009700000120130000000,Potential Lead Paint,-76.16728991,43.0394793
31150010000000120180000000,Potential Lead Paint,-76.16728652,43.04480848
31150010000000120150000000,Potential Lead Paint,-76.1672863,43.04495184
31150007900000050090000000,Potential Lead Paint,-76.16726944,43.02009346
31150007900000220130000000,Potential Lead Paint,-76.16726615,43.01953623
31150009700000050040000000,Potential Lead Paint,-76.16726044,43.04088773
31150010000000150200000000,Potential Lead Paint,-76.16725298,43.04388423
31150009200000090210000000,Potential Lead Paint,-76.16724519,43.03699641
31150008700000050130000000,Potential Lead Paint,-76.16724116,43.03239742
31150010500000090110000000,Potential Lead Paint,-76.16724014,43.04878133
31150010600000080060000000,Potential Lead Paint,-76.16722494,43.05401965
31150009200000110080000000,Potential Lead Paint,-76.16722367,43.0359254
31150008200000040060000000,Potential Lead Paint,-76.16721624,43.02584387
31150007400000090150000000,Potential Lead Paint,-76.16721176,43.01404084
31150010600000100070000000,Potential Lead Paint,-76.16721068,43.05283345
31150009200000110270000000,Potential Lead Paint,-76.16720839,43.03551746
31150009200000090060000000,Potential Lead Paint,-76.16720092,43.03754395
31150009700000040620000000,Potential Lead Paint,-76.16719923,43.04143498
31150007400000040050000000,Potential Lead Paint,-76.16719476,43.0156329
31150009700000050420000000,Potential Lead Paint,-76.16719327,43.04047164
31150009700000010300000000,Potential Lead Paint,-76.16718871,43.04270588
31150010000000150080010000,Potential Lead Paint,-76.16718564,43.04440674
31150009200000120200000000,Potential Lead Paint Dilapidated Vacant,-76.16718161,43.03471468
31150009200000140240000000,Potential Lead Paint,-76.16717543,43.03386406
31150009200000140210000000,Potential Lead Paint,-76.167173,43.03412352
31150009700000120120000000,Potential Lead Paint Dilapidated Vacant,-76.16716415,43.0395377
31150010500000080210000000,Potential Lead Paint,-76.16715809,43.05059128
31150009700000120030000000,Potential Lead Paint Dilapidated Vacant,-76.16714805,43.03997233
31150008700000050100000000,Potential Lead Paint,-76.16713498,43.03290598
31150007900000220140000000,Potential Lead Paint,-76.16713449,43.01954442
31150010000000120160000000,Potential Lead Paint,-76.16713023,43.0448944
31150010600000080040000000,Potential Lead Paint,-76.16712584,43.05465277
31150010000000230050000000,Potential Lead Paint Dilapidated Vacant,-76.16712462,43.0434254
31150008700000050110000000,Potential Lead Paint,-76.16712269,43.03273925
31150010500000010200000000,Potential Lead Paint,-76.16712046,43.05151539
